TotalLengthofFwdPacket,TotalLengthofBwdPacket,FwdPacketLengthMin,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowBytess,FlowIATMax,FwdIATMin,BwdIATTotal,BwdIATMax,BwdIATMin,FwdURGFlags,FwdPacketss,BwdPacketss,PacketLengthMean,PacketLengthVariance,SYNFlagCount,RSTFlagCount,ECEFlagCount,DownUpRatio,FwdPacketBulkAvg,FwdBulkRateAvg,BwdBytesBulkAvg,BwdBulkRateAvg,SubflowBwdPackets,SubflowBwdBytes,BwdInitWinBytes,FwdActDataPkts,ActiveStd,ActiveMax,IdleMean,IdleStd,IdleMin,Label
166,0,0,0,0,0,440.8339729,245630,3,329070,308845,6,0,15.93375806,13.27813171,13.83333333,1043.787879,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
0,0,0,0,0,0,0,346,0,2,2,2,0,2873.563218,5747.126437,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
412,574,0,0,114.8,157.196374,1706.136207,172861,3,411230,329375,7,0,12.11252885,8.651806324,75.84615385,14568.80769,4,0,0,0,0,0,986,8361,0,0,16383,2,0,0,0,0,0,1
474,1049090,0,0,1411.965007,203.4739302,495739.5918,65820,0,2116668,66025,1,0,162.4812013,350.9405017,964.6727941,459636.5111,4,0,0,2,0,0,1049564,496008,0,0,7240,2,0,0,0,0,0,0
0,0,0,0,0,0,0,376,0,2,2,2,0,2645.502646,5291.005291,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
456,192,114,48,48,0,79363.13533,4587,3,6654,6639,7,0,489.8958971,489.8958971,84.66666667,1210,0,0,0,1,0,0,648,79363,0,0,0,3,0,0,0,0,0,0
454,28898,0,0,642.1777778,642.4099615,550291.5315,17797,1,52857,18064,1,0,824.9123531,843.6603611,326.1333333,305227.3978,4,0,0,1,0,0,29352,605595,0,0,14480,12,0,0,0,0,0,0
402,1090,0,0,218,298.5087938,3865.525318,128043,1,354159,225980,1,0,18.13584264,12.95417332,114.7692308,41968.02564,4,0,0,0,0,0,1492,17100,0,0,16383,2,0,0,0,0,0,1
612,294,0,0,42,71.72865536,250069.0036,1853,4,3073,2295,4,0,1656.086116,1932.100469,64.71428571,13219.91209,4,0,0,1,0,0,906,401952,0,0,7240,2,0,0,0,0,0,0
0,0,0,0,0,0,0,353,0,2,2,2,0,2816.901408,5633.802817,0,0,0,0,0,2,0,0,0,0,0,0,30408,0,0,0,0,0,0,0
0,0,0,0,0,0,0,316,0,3,3,3,0,3134.796238,6269.592476,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,355,0,1,1,1,0,2808.988764,5617.977528,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
0,0,0,0,0,0,0,303,0,2,2,2,0,3278.688525,6557.377049,0,0,0,0,0,2,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
28706,1188,0,0,32.10810811,66.90614645,56081.25347,143899,1,532516,146302,1,0,86.29616845,69.41213549,355.8809524,364177.5519,4,0,0,0,0,0,29894,57731,0,0,30408,30,0,0,0,0,0,0
1278,525432,0,0,1207.889655,504.7649238,393212.1245,683037,0,1339044,689417,1,0,179.17053,324.7465857,779.1568047,496332.7546,4,0,0,1,0,0,526710,395508,0,0,34752,40,0,0,0,0,0,0
0,0,0,0,0,0,0,132,0,3,3,3,0,7407.407407,14814.81481,0,0,0,0,0,2,0,0,0,0,0,0,50680,0,0,0,0,0,0,0
1464,8754,0,0,71.17073171,203.5482263,268491.9988,1546,0,36965,2112,1,0,3153.164989,3231.994114,41.87704918,22036.84902,4,0,0,1,0,0,10218,285036,0,0,47784,58,0,0,0,0,0,0
454,29034,0,0,645.2,648.8925741,1840124.805,1694,1,15496,2020,1,0,2745.709828,2808.112324,327.6444444,310334.0744,4,0,0,1,0,0,29488,2105233,0,0,14480,12,0,0,0,0,0,0
2056,4218,0,0,183.3913043,292.2571625,1038569.773,737,1,5517,1124,1,0,4800.529714,3807.316669,118.3773585,54387.20102,4,0,0,0,0,0,6274,1651487,0,0,14480,12,0,0,0,0,0,0
948,9224,0,0,614.9333333,676.0667197,8803.900304,1134014,4,1154843,1135704,3,0,8.655033724,12.98255059,391.2307692,332648.5046,4,0,0,1,0,0,5086,523143,15,9224,8688,4,0,0,0,0,0,0
700,700,0,0,46.66666667,96.39551462,107099.1432,4140,2,12612,4502,1,0,1070.991432,1147.49082,46.66666667,8971.678161,4,0,0,1,0,0,1400,117105,0,0,10136,6,0,0,0,0,0,0
1482,5498,0,0,785.4285714,738.0103561,8160.91739,456477,4,764859,660946,2,0,8.184301107,8.184301107,465.3333333,388312.6667,4,0,0,1,0,0,6980,44985,0,0,16383,2,0,0,0,0,0,1
0,0,0,0,0,0,0,382,0,3,3,3,0,2597.402597,5194.805195,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
0,0,0,0,0,0,0,346,0,3,3,3,0,2865.329513,5730.659026,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
90,122,45,61,61,0,197209.3023,1059,9,7,7,7,0,1860.465116,1860.465116,51.4,76.8,0,0,0,1,0,0,212,197209,0,0,0,1,0,0,0,0,0,0
454,17320,0,0,468.1081081,599.9679521,1431424.66,2798,1,11898,3044,1,0,2899.251027,2979.785778,240.1891892,230397.1418,4,0,0,1,0,0,17774,1589945,0,0,14480,12,0,0,0,0,0,0
244,111242,0,0,1123.656566,586.823117,62725.12144,336252,1,1721605,390716,1,0,15.19095024,55.7001509,877.8425197,483207.9274,4,0,0,3,0,0,111486,90265,0,0,16383,10,0,0,0,0,0,1
0,0,0,0,0,0,0,292,0,3,3,3,0,3389.830508,6779.661017,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
3088,1512,0,0,65.73913043,77.23236332,10695.88348,95582,2,429586,95582,2,0,55.80460946,53.4794174,95.83333333,40245.75887,4,0,0,0,0,0,4600,11582,0,0,14480,10,0,0,0,0,0,0
34478,1188,0,0,32.10810811,66.90614645,930619.6999,6870,1,37821,10073,2,0,1304.631442,965.4272668,405.2954545,399412.3025,4,0,0,0,0,0,35666,995811,0,0,30408,34,0,0,0,0,0,0
318,992,0,0,76.30769231,169.7053253,278190.6987,673,1,4089,1337,2,0,4034.826927,2760.671055,39.6969697,12413.7178,4,0,0,0,0,0,1310,589293,0,0,11584,8,0,0,0,0,0,0
486,61432,0,0,865.2394366,592.6248022,522598.5601,8771,1,111297,11014,1,0,590.8120289,599.2522008,436.0422535,360022.0833,4,0,0,1,0,0,61918,567123,0,0,14480,12,0,0,0,0,0,0
1208,0,0,0,0,0,2786.980556,187852,1,356531,356524,7,0,16.14972176,6.921309327,109.8181818,59697.16364,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,0
90,122,45,61,61,0,188780.0534,1107,8,8,8,8,0,1780.9439,1780.9439,51.4,76.8,0,0,0,1,0,0,212,188780,0,0,0,1,0,0,0,0,0,0
470,21128,0,0,541.7435897,636.7968658,1556388.268,1768,0,13374,2059,1,0,2738.344022,2810.405707,276.8974359,271400.9244,4,0,0,1,0,0,21598,1798484,0,0,14480,12,0,0,0,0,0,0
90,122,45,61,61,0,190305.2065,1095,11,8,8,8,0,1795.332136,1795.332136,51.4,76.8,0,0,0,1,0,0,212,190305,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,404,0,2,2,2,0,2463.054187,4926.108374,0,0,0,0,0,2,0,0,0,0,0,0,65160,0,0,0,0,0,0,0
454,30040,0,0,639.1489362,633.8501736,1421830.559,2802,0,20860,3035,1,0,2144.82212,2191.448687,324.4042553,299040.3725,4,0,0,1,0,0,30494,1516209,0,0,14480,12,0,0,0,0,0,0
90,122,45,61,61,0,204238.921,1023,7,8,8,8,0,1926.782274,1926.782274,51.4,76.8,0,0,0,1,0,0,212,204238,0,0,0,1,0,0,0,0,0,0
58,0,29,0,0,0,19333333.33,3,3,0,0,0,0,666666.6667,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
376,868,0,0,173.6,237.71159,2167.149223,151322,8,422695,274521,2,0,12.19456958,8.710406846,95.69230769,27363.23077,4,0,0,0,0,0,1244,17911,0,0,16383,2,0,0,0,0,0,1
3224,1512,0,0,88.94117647,77.51811932,164387.3655,22699,3,28244,22699,1,0,555.3627213,590.0728914,139.2941176,45157.30481,4,0,0,1,0,0,4736,174047,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,312,0,2,2,2,0,3184.713376,6369.426752,0,0,0,0,0,2,0,0,0,0,0,0,34752,0,0,0,0,0,0,0
1008,0,504,0,0,0,112000000,9,9,0,0,0,0,222222.2222,0,504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
90,122,45,61,61,0,196843.0826,1049,16,12,12,12,0,1857.010214,1857.010214,51.4,76.8,0,0,0,1,0,0,212,196843,0,0,0,1,0,0,0,0,0,0
34698,1188,0,0,30.46153846,65.51570569,75183.84279,75196,1,476752,80979,1,0,104.753724,81.70790472,398.7333333,398275.4337,4,0,0,0,0,0,35886,75618,0,0,30408,34,0,0,0,0,0,0
90,122,45,61,61,0,192552.2252,1093,1,7,7,7,0,1816.530427,1816.530427,51.4,76.8,0,0,0,1,0,0,212,192552,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,347,0,5,5,5,0,2840.909091,5681.818182,0,0,0,0,0,2,0,0,0,0,0,0,47784,0,0,0,0,0,0,0
0,0,0,0,0,0,0,48167,8,2,2,2,0,35.67775849,23.78517232,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
408,192,88,24,48,27.71281292,349854.2274,1095,5,615,607,2,0,2332.361516,2332.361516,76.44444444,1133.777778,0,0,0,1,0,0,600,349854,0,0,0,3,0,0,0,0,0,0
1456,8530,0,0,69.3495935,200.9533419,253993.2852,3485,0,38777,3485,1,0,3052.192492,3128.497304,40.92622951,21458.88342,4,0,0,1,0,0,9986,273401,0,0,47784,58,0,0,0,0,0,0
48,0,24,0,0,0,6000000,8,8,0,0,0,0,250000,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,328,0,2,2,2,0,3030.30303,6060.606061,0,0,0,0,0,2,0,0,0,0,0,0,20272,0,0,0,0,0,0,0
2824,1512,0,0,56,74.92355078,3800.574995,243705,1,1140385,243705,1,0,22.78942571,23.66594208,80.2962963,21557.04263,4,0,0,1,0,0,4336,4003,0,0,14480,12,0,0,0,0,0,0
90,122,45,61,61,0,204435.8727,1027,9,1,1,1,0,1928.640309,1928.640309,51.4,76.8,0,0,0,1,0,0,212,204435,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,354,0,1,1,1,0,2816.901408,5633.802817,0,0,0,0,0,2,0,0,0,0,0,0,47784,0,0,0,0,0,0,0
61524,782,0,0,34,34.50559902,38905.99145,321777,1,1520103,387059,1,0,38.0904805,14.36198445,733.0117647,504247.4641,4,0,0,0,0,0,62306,57845,0,0,16383,56,0,0,0,0,0,1
0,0,0,0,0,0,0,304,0,2,2,2,0,3267.973856,6535.947712,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
74,106,37,53,53,0,180180.1802,984,8,7,7,7,0,2002.002002,2002.002002,43.4,76.8,0,0,0,1,0,0,180,180180,0,0,0,1,0,0,0,0,0,0
112,0,56,0,0,0,28000000,4,4,0,0,0,0,500000,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
454,13348,0,0,404.4848485,593.3515042,1465491.612,1190,0,8765,2076,1,0,3397.748991,3503.928647,209.1212121,212319.2466,4,0,0,1,0,0,13802,1721162,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,359,0,2,2,2,0,2770.083102,5540.166205,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
486,31916,0,0,602.1886792,641.186612,1587399.569,3153,1,19806,3550,1,0,2547.521066,2596.511856,305.6792453,292546.5438,4,0,0,1,0,0,32402,1692982,0,0,14480,12,0,0,0,0,0,0
90,122,45,61,61,0,202097.2355,1033,9,7,7,7,0,1906.577693,1906.577693,51.4,76.8,0,0,0,1,0,0,212,202097,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,52872,2,1,1,1,0,31.10226424,20.73484283,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,305,0,3,3,3,0,3246.753247,6493.506494,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
948,9224,0,0,614.9333333,676.0667197,9648.089447,999440,3,1053733,1000681,2,0,11.381938,14.2274225,363.2857143,318535.9153,4,0,0,1,0,0,10172,9659,0,0,8688,4,0,0,0,0,0,0
0,0,0,0,0,0,0,321,0,3,3,3,0,3086.419753,6172.839506,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
90,122,45,61,61,0,154744.5255,1354,9,7,7,7,0,1459.854015,1459.854015,51.4,76.8,0,0,0,1,0,0,212,154744,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,311,0,2,2,2,0,3194.888179,6389.776358,0,0,0,0,0,2,0,0,0,0,0,0,7240,0,0,0,0,0,0,0
424,192,88,24,48,27.71281292,354838.7097,1082,4,650,644,1,0,2304.147465,2304.147465,78.22222222,1304.444444,0,0,0,1,0,0,616,354838,0,0,0,3,0,0,0,0,0,0
500,4950,0,0,707.1428571,685.9656037,12361.72447,217406,1,402636,344241,3,0,15.87744428,15.87744428,363.3333333,319177.381,4,0,0,1,0,0,5450,24932,0,0,16383,2,0,0,0,0,0,1
0,0,0,0,0,0,0,13602,9,8,8,8,0,159.8465473,106.5643649,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
486,74076,0,0,892.4819277,574.6865606,176530.7524,41626,1,420242,42230,1,0,194.1407378,196.5083078,449.1686747,361979.2441,4,0,0,1,0,0,74562,179192,0,0,14480,12,0,0,0,0,0,0
820,0,0,0,0,0,727.7477804,507790,6,1056172,861664,5,0,6.212481052,4.437486466,63.07692308,23706.41026,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
454,23764,0,0,579.6097561,643.514525,1783095.273,1230,0,13021,1974,0,0,2945.074363,3018.701222,295.3414634,286513.2153,4,0,0,1,0,0,24218,1967503,0,0,14480,12,0,0,0,0,0,0
454,29180,0,0,620.8510638,644.3964139,1609493.808,1765,1,17943,2028,0,0,2498.370628,2552.683033,315.2553191,299971.7621,4,0,0,1,0,0,29634,1717415,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,324,0,1,1,1,0,3076.923077,6153.846154,0,0,0,0,0,2,0,0,0,0,0,0,31856,0,0,0,0,0,0,0
0,0,0,0,0,0,0,333,0,2,2,2,0,2985.074627,5970.149254,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
1962,490,0,0,37.69230769,26.10997452,3791.674398,65849,1,637276,116717,2,0,21.64903816,20.1026783,87.57142857,50625.14286,4,0,0,0,0,0,2452,5091,0,0,16383,10,0,0,0,0,0,1
8192,0,0,0,0,0,36882.45967,174544,3,221586,175268,2,0,49.52478716,22.51126689,481.8823529,457452.2353,4,0,0,0,0,0,8192,46540,0,0,10136,6,0,0,0,0,0,0
0,0,0,0,0,0,0,380,0,4,4,4,0,2604.166667,5208.333333,0,0,0,0,0,2,0,0,0,0,0,0,7240,0,0,0,0,0,0,0
0,0,0,0,0,0,0,326,0,3,3,3,0,3039.513678,6079.027356,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
74,106,37,53,53,0,179104.4776,995,1,9,9,9,0,1990.049751,1990.049751,43.4,76.8,0,0,0,1,0,0,180,179104,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,365,0,2,2,2,0,2724.79564,5449.591281,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
454,18630,0,0,503.5135135,629.7681505,1233852.719,3735,1,14920,3993,1,0,2327.536044,2392.189823,257.8918919,256967.1114,4,0,0,1,0,0,19084,1341770,0,0,14480,12,0,0,0,0,0,0
454,22396,0,0,546.2439024,622.3869689,396274.8431,6633,1,57089,6974,1,0,693.6977559,711.0401998,278.6585366,263985.4128,4,0,0,1,0,0,22850,438310,0,0,14480,12,0,0,0,0,0,0
90,0,0,0,0,0,167.9797081,251059,8,450807,450800,7,0,11.1986472,5.599323602,9,360,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
470,43224,0,0,732.6101695,626.9317462,710887.6741,9662,1,60899,9929,1,0,976.1811792,959.9114929,364.1166667,324168.9106,4,0,0,0,0,0,43694,725982,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,343,0,5,5,5,0,2873.563218,5747.126437,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,465,0,2,2,2,0,2141.327623,4282.655246,0,0,0,0,0,2,0,0,0,0,0,0,34752,0,0,0,0,0,0,0
0,0,0,0,0,0,0,13232,8,11,11,11,0,127.7683135,85.17887564,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,0
700,700,0,0,46.66666667,96.39551462,78361.13288,4761,2,17400,7656,1,0,783.6113288,839.5835666,46.66666667,8971.678161,4,0,0,1,0,0,1400,114136,0,0,10136,6,0,0,0,0,0,0
948,9224,0,0,614.9333333,676.0667197,10091.59021,999897,2,1007529,1001954,1,0,11.90513985,14.88142481,363.2857143,318535.9153,4,0,0,1,0,0,5086,1764440,0,0,8688,4,0,0,0,0,0,0
90,122,45,61,61,0,180272.1088,1168,4,4,4,4,0,1700.680272,1700.680272,51.4,76.8,0,0,0,1,0,0,212,180272,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,319,0,2,2,2,0,3115.264798,6230.529595,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
454,26600,0,0,591.1111111,641.6043181,1747674.419,1754,1,14951,2052,1,0,2842.377261,2906.976744,300.6,289054.5798,4,0,0,1,0,0,27054,1912889,0,0,14480,12,0,0,0,0,0,0
948,9224,0,0,614.9333333,676.0667197,6333.961416,1145463,3,1605366,1146841,2,0,7.47223132,9.34028915,363.2857143,318535.9153,4,0,0,1,0,0,5086,22823,15,9224,8688,4,0,0,0,0,0,0
0,0,0,0,0,0,0,19567,8,7,7,7,0,81.22377149,54.14918099,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
1938,278,0,0,30.88888889,29.44250518,6167.651004,115547,3,337775,123276,1,0,27.83236013,25.04912412,110.8,76202.06316,4,0,0,0,0,0,2216,14305,0,0,16383,6,0,0,0,0,0,1
938,145154,0,0,1240.632479,488.0782088,165341.7476,256665,5,835770,336587,1,0,26.03058481,132.4164531,1036.113475,405631.1299,4,0,0,5,0,0,146092,201893,0,0,16383,2,0,0,0,0,0,1
90,0,0,0,0,0,128.1746365,307126,3,535512,438699,1,0,8.544975768,7.12081314,7.5,306.8181818,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,0
768,3056,0,0,145.5238095,324.7740167,746583.3659,785,1,4590,1171,1,0,3904.724717,4099.960953,91.04761905,57549.80256,4,0,0,1,0,0,3824,984552,0,0,13032,10,0,0,0,0,0,0
0,0,0,0,0,0,0,34885,4,7,7,7,0,57.7411656,38.4941104,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,53217,8,1,1,1,0,35.95785739,23.97190493,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
74,106,37,53,53,0,163191.2965,1083,12,8,8,8,0,1813.236627,1813.236627,43.4,76.8,0,0,0,1,0,0,180,163191,0,0,0,1,0,0,0,0,0,0
3512,1512,0,0,56,74.92355078,8415.438578,103598,3,596514,103598,3,0,43.55123468,45.22628217,93.03703704,42569.16841,4,0,0,1,0,0,5024,8890,0,0,14480,12,0,0,0,0,0,0
470,41534,0,0,755.1636364,630.8766905,742474.3252,5719,1,55974,6002,1,0,954.5189401,972.1952168,381.8545455,337988.9328,4,0,0,1,0,0,42004,761259,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,320,0,3,3,3,0,3095.975232,6191.950464,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
8192,0,0,0,0,0,1906890.13,1336,3,3811,3160,2,0,2560.521415,1163.873371,481.8823529,457452.2353,4,0,0,0,0,0,8192,5085040,0,0,10136,6,0,0,0,0,0,0
90,122,45,61,61,0,210735.5865,993,5,8,8,8,0,1988.071571,1988.071571,51.4,76.8,0,0,0,1,0,0,212,210735,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,321,0,2,2,2,0,3095.975232,6191.950464,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
34538,1188,0,0,33.94285714,68.37867868,79120.34371,142202,1,451003,214312,1,0,110.732161,77.51251273,415.4186047,405981.7992,4,0,0,0,0,0,35726,79455,0,0,30408,34,0,0,0,0,0,0
486,51570,0,0,793.3846154,599.7535612,1469346.28,4663,0,34882,4965,1,0,1806.48075,1834.707011,400.4307692,334227.875,4,0,0,1,0,0,52056,1571928,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,528,0,4,4,4,0,1879.699248,3759.398496,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
8192,0,0,0,0,0,36358.14907,167493,3,224694,168297,2,0,48.82075681,22.1912531,481.8823529,457452.2353,4,0,0,0,0,0,8192,46544,0,0,10136,6,0,0,0,0,0,0
470,30510,0,0,649.1489362,628.5194466,635669.7308,9848,0,48239,10074,1,0,984.8982272,964.3795141,322.7083333,294764.9667,4,0,0,0,0,0,30980,661146,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,425,0,2,2,2,0,2341.920375,4683.840749,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
2904,1512,0,0,100.8,74.74451724,1058738.912,858,2,3682,1247,2,0,3836.010549,3596.25989,138,32268.3871,4,0,0,0,0,0,4416,1447394,0,0,14480,12,0,0,0,0,0,0
1458,9104,0,0,74.01626016,208.278895,29069.11139,85590,1,362796,86525,1,0,330.2682604,338.5249669,43.28688525,23103.119,4,0,0,1,0,0,10562,29205,0,0,47784,58,0,0,0,0,0,0
0,0,0,0,0,0,0,367,0,3,3,3,0,2702.702703,5405.405405,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
1088,134476,0,0,1233.724771,500.4818395,88495.18239,171443,3,1495964,304408,0,0,15.01423088,71.15439852,1019.278195,419491.5054,4,0,0,4,0,0,135564,130760,0,0,16383,2,0,0,0,0,0,1
3552,1512,0,0,100.8,74.74451724,971603.9908,1323,3,3885,1286,2,0,3069.838833,2877.973906,158.25,64788.58065,4,0,0,0,0,0,5064,1559113,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,304,0,2,2,2,0,3267.973856,6535.947712,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,375,0,3,3,3,0,2645.502646,5291.005291,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
90,122,45,61,61,0,200947.8673,1043,10,2,2,2,0,1895.734597,1895.734597,51.4,76.8,0,0,0,1,0,0,212,200947,0,0,0,1,0,0,0,0,0,0
454,28940,0,0,643.1111111,646.0840159,1896754.21,1738,1,14859,2021,1,0,2839.259211,2903.78783,326.6,307866.3101,4,0,0,1,0,0,29394,2090017,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,349,0,2,2,2,0,2849.002849,5698.005698,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
0,0,0,0,0,0,0,382,0,2,2,2,0,2604.166667,5208.333333,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
432,192,88,24,48,27.71281292,369230.7692,1056,3,631,623,2,0,2366.863905,2366.863905,79.11111111,1399.111111,0,0,0,1,0,0,624,369230,0,0,0,3,0,0,0,0,0,0
470,404,0,0,57.71428571,98.56590737,666.4186024,395690,1,1211368,817337,2,0,6.099941441,5.33744876,54.625,6040.783333,4,0,0,0,0,0,874,1424,0,0,16383,4,0,0,0,0,0,1
454,20996,0,0,512.097561,626.6510115,840056.3954,7742,1,25021,7993,1,0,1409.884859,1605.702201,275,267308.7792,4,0,0,1,0,0,21450,885631,0,0,14480,12,0,0,0,0,0,0
480,0,0,0,0,0,728.4293848,303264,4,505438,505436,2,0,9.105367311,4.552683655,48,10240,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
0,0,0,0,0,0,0,324,0,2,2,2,0,3067.484663,6134.969325,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
90,122,45,61,61,0,198687.91,1047,11,9,9,9,0,1874.414246,1874.414246,51.4,76.8,0,0,0,1,0,0,212,198687,0,0,0,1,0,0,0,0,0,0
806,1052,0,0,50.0952381,127.9593313,10899.27847,59342,1,169882,60355,1,0,117.3226961,123.1888309,44.23809524,11116.38095,4,0,0,1,0,0,1858,10998,0,0,13032,10,0,0,0,0,0,0
9304,11926,0,0,118.0792079,220.3060908,16014.95433,169688,1,1325081,169688,1,0,73.17242441,76.18984397,106.6834171,50414.7124,4,0,0,1,0,0,21230,16039,0,0,36200,42,0,0,0,0,0,0
116,0,58,0,0,0,11600000,10,10,0,0,0,0,200000,0,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
294,0,0,0,0,0,851.949196,122046,5,252045,252038,7,0,17.38671829,8.693359143,29.4,3841.6,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,0
90,122,45,61,61,0,209279.3682,1003,1,9,9,9,0,1974.333662,1974.333662,51.4,76.8,0,0,0,1,0,0,212,209279,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,34259,10,9,9,9,0,56.31476198,37.54317465,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,0
378,1456,0,0,291.2,398.7420219,8590.244405,65878,3,206563,157701,6,0,32.78719239,23.41942313,141.0769231,72722.91026,4,0,0,0,0,0,1834,38152,0,0,16383,2,0,0,0,0,0,1
8192,0,0,0,0,0,1881488.287,1254,3,3873,3220,3,0,2526.412494,1148.369316,481.8823529,457452.2353,4,0,0,0,0,0,8192,4667806,0,0,10136,6,0,0,0,0,0,0
454,19528,0,0,500.7179487,612.5437019,622123.9765,7678,1,31310,7968,1,0,1183.100346,1214.234565,256.1794872,245959.4739,4,0,0,1,0,0,19982,653968,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,355,0,2,2,2,0,2801.120448,5602.240896,0,0,0,0,0,2,0,0,0,0,0,0,13032,0,0,0,0,0,0,0
90,122,45,61,61,0,212000,985,10,5,5,5,0,2000,2000,51.4,76.8,0,0,0,1,0,0,212,212000,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,363,0,3,3,3,0,2732.240437,5464.480874,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,329,0,4,4,4,0,3003.003003,6006.006006,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
